country,crm_id,customer_name,segment_name,segment_code,tier,product_level1,product_level2,product_code,service_level,charge_code,charge_currency,computation_method,ecp_usd,esp_usd,FY23_fee_in_usd,FY23_volume,FY24_fee_in_usd,FY24_volume,Cash_revenue_bin,CIB_revenue_bin,avg_cp_at_country,avg_cp_at_cash_bin,avg_cp_at_cib_rev_bin,avg_cp_at_seg,avg_cp_at_tier,avg_cp_at_wa_volume
DE,CRM004838,Customer_4838,Global Corporates,500,Silver,Clearing,Clearing,CAPCLECLEPRMB2,PRM,CHG4838,SGD,flat absolute,1.3168,1.3398,1257.54,955,2602.0,1976,200K-600K,100K-500K,0.5434,0.3234,0.5063,0.6721,0.7187,0.6779
JP,CRM004839,Customer_4839,Traders & Buyers,460,Platinum,Collections,CASH,CAPCOLCASPRMB2,PRM,CHG4839,USD,Fixed flat,0.6714,0.6825,15181.7,22612,3797.44,5656,600K-2M,2M-5M,0.7375,0.6654,0.5063,0.8296,0.4955,0.6249
JP,CRM004840,Customer_4840,Traders & Buyers,460,Platinum,Payments,Pay,CAPPAYPAYELTB4,ELT,CHG4840,USD,Fixed flat,0.8317,0.8208,929.84,1118,9357.46,11251,0-10K,100K-500K,0.7375,0.6343,0.6061,0.8296,0.4955,0.5818
AU,CRM004841,Customer_4841,Middle Market,300,Silver,Collections,CASH,CAPCOLCASPRMB2,PRM,CHG4841,EUR,flat absolute,0.892,0.8776,792.99,889,3111.3,3488,600K-2M,100K-500K,0.4671,0.6343,0.5526,0.7644,0.7187,0.7135
JP,CRM004842,Customer_4842,Traders & Buyers,460,Portfolio,Clearing,Clearing,CAPCLECLEELTB4,ELT,CHG4842,EUR,flat absolute,1.4285,1.4073,4769.76,3339,7122.5,4986,>2M,0-100K,0.7375,0.7955,0.684,0.8296,0.6108,0.5619
JP,CRM004843,Customer_4843,Banks,600,Platinum,Collections,CO,CAPCOLCOSTDB1,TDB,CHG4843,JPY,flat absolute,0.3587,0.3653,2990.12,8336,9058.97,25255,10K-200K,0-100K,0.7375,0.3234,0.8946,0.5304,0.4955,0.5946
DE,CRM004844,Customer_4844,Global Corporates,500,Gold,Collections,CO,CAPCOLCOSTDB1,TDB,CHG4844,USD,Fixed flat,0.4686,0.4611,1129.33,2410,3308.78,7061,600K-2M,100K-500K,0.5434,0.6343,0.5526,0.6721,0.3883,0.8139
JP,CRM004845,Customer_4845,Traders & Buyers,460,Silver,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG4845,USD,flat absolute,0.7181,0.7228,12312.54,17146,3463.4,4823,10K-200K,0-100K,0.7375,0.3234,0.5063,0.8296,0.7187,0.8377
DE,CRM004846,Customer_4846,Global Corporates,500,Gold,Payments,ACH,CAPPAYACHSTDB1,STD,CHG4846,USD,Fixed flat,0.8544,0.8678,5647.58,6610,813.39,952,>2M,0-100K,0.5434,0.7955,0.6061,0.6721,0.3883,0.5288
JP,CRM004847,Customer_4847,Traders & Buyers,460,Gold,Clearing,CASH,CAPCLECASSTDB1,STD,CHG4847,EUR,Fixed flat,0.5972,0.607,67.48,113,5562.92,9315,200K-600K,0-100K,0.7375,0.6654,0.5526,0.8296,0.3883,0.6579
JP,CRM004848,Customer_4848,Banks,600,Gold,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG4848,EUR,Fixed flat,0.3625,0.3588,488.29,1347,2095.25,5780,>2M,2M-5M,0.7375,0.7955,0.684,0.5304,0.3883,0.3637
AU,CRM004849,Customer_4849,Middle Market,300,Silver,Liquidity,CASH,CAPLIQCASVIPB3,VIP,CHG4849,JPY,flat absolute,0.5617,0.5565,720.66,1283,12337.74,21965,200K-600K,2M-5M,0.4671,0.6343,0.5063,0.7644,0.7187,0.8302
AU,CRM004850,Customer_4850,Middle Market,300,Portfolio,Collections,CO,CAPCOLCOSTDB1,TDB,CHG4850,EUR,flat absolute,0.6357,0.6232,3889.21,6118,2470.97,3887,0-10K,0-100K,0.4671,0.3234,0.6061,0.7644,0.6108,0.3753
DE,CRM004851,Customer_4851,Global Corporates,500,Silver,Collections,CASH,CAPCOLCASSTDB1,STD,CHG4851,SGD,flat absolute,2.4861,2.5241,144.19,58,711.02,286,200K-600K,500K-2M,0.5434,0.6343,0.684,0.6721,0.7187,0.4175
JP,CRM004852,Customer_4852,Banks,600,Gold,Clearing,Clearing,CAPCLECLEPRMB2,PRM,CHG4852,EUR,flat absolute,2.2694,2.2486,309596.09,136422,762.52,336,600K-2M,500K-2M,0.7375,0.3234,0.684,0.5304,0.3883,0.6697
JP,CRM004853,Customer_4853,Banks,600,Silver,Collections,CASH,CAPCOLCASSTDB1,STD,CHG4853,USD,Fixed flat,0.5498,0.5453,3634.73,6611,5606.86,10198,10K-200K,>5M,0.7375,0.6654,0.684,0.5304,0.7187,0.5235
JP,CRM004854,Customer_4854,Banks,600,Silver,Payments,Pay,CAPPAYPAYSTDB1,STD,CHG4854,USD,flat absolute,0.8953,0.9076,3335.89,3726,1466.5,1638,10K-200K,>5M,0.7375,0.6654,0.5063,0.5304,0.7187,0.4203
JP,CRM004855,Customer_4855,Traders & Buyers,460,Gold,Liquidity,CASH,CAPLIQCASVIPB3,VIP,CHG4855,USD,Fixed flat,0.5899,0.599,10347.44,17541,3958.23,6710,200K-600K,0-100K,0.7375,0.6343,0.5526,0.8296,0.3883,0.6992
AU,CRM004856,Customer_4856,Middle Market,300,Gold,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG4856,SGD,Fixed flat,0.4178,0.4221,41886.54,100255,1784.84,4272,10K-200K,500K-2M,0.4671,0.7955,0.5526,0.7644,0.3883,0.6435
JP,CRM004857,Customer_4857,Banks,600,Platinum,Collections,CASH,CAPCOLCASSTDB1,STD,CHG4857,EUR,flat absolute,0.5932,0.6014,6528.17,11005,1709.6,2882,0-10K,2M-5M,0.7375,0.7955,0.5526,0.5304,0.4955,0.4272
JP,CRM004858,Customer_4858,Traders & Buyers,460,Platinum,Payments,CO,CAPPAYCOPRMB2,RMB,CHG4858,JPY,Fixed flat,0.6647,0.674,8223.67,12372,2114.41,3181,600K-2M,>5M,0.7375,0.3234,0.6061,0.8296,0.4955,0.7135
DE,CRM004859,Customer_4859,Global Corporates,500,Gold,Collections,CASH,CAPCOLCASPRMB2,PRM,CHG4859,JPY,Fixed flat,0.99,0.9993,3589.74,3626,1073.16,1084,>2M,100K-500K,0.5434,0.5707,0.8946,0.6721,0.3883,0.7526
JP,CRM004860,Customer_4860,Traders & Buyers,460,Gold,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG4860,SGD,Fixed flat,0.4843,0.4932,1167.16,2410,1724.59,3561,10K-200K,0-100K,0.7375,0.3234,0.5063,0.8296,0.3883,0.7791
JP,CRM004861,Customer_4861,Traders & Buyers,460,Gold,Payments,Pay,CAPPAYPAYPRMB2,PRM,CHG4861,EUR,Fixed flat,0.9434,0.9366,1377.36,1460,1515.1,1606,200K-600K,500K-2M,0.7375,0.5707,0.5526,0.8296,0.3883,0.7708
JP,CRM004862,Customer_4862,Banks,600,Portfolio,Clearing,Clearing,CAPCLECLEPRMB2,PRM,CHG4862,JPY,Fixed flat,1.0603,1.0551,915.04,863,2292.37,2162,600K-2M,>5M,0.7375,0.6343,0.684,0.5304,0.6108,0.7414
DE,CRM004863,Customer_4863,Global Corporates,500,Silver,Payments,ACH,CAPPAYACHVIPB3,VIP,CHG4863,JPY,flat absolute,1.2458,1.2599,1324.29,1063,2882.78,2314,600K-2M,100K-500K,0.5434,0.6654,0.6061,0.6721,0.7187,0.4716
AU,CRM004864,Customer_4864,Middle Market,300,Gold,Payments,OTT,CAPPAYOTTSTDB1,STD,CHG4864,JPY,flat absolute,0.6025,0.6126,236.78,393,1596.62,2650,10K-200K,>5M,0.4671,0.6343,0.6061,0.7644,0.3883,0.5009
DE,CRM004865,Customer_4865,Global Corporates,500,Platinum,Collections,CASH,CAPCOLCASVIPB3,VIP,CHG4865,EUR,flat absolute,0.6102,0.6175,1623.13,2660,8079.05,13240,600K-2M,100K-500K,0.5434,0.5707,0.8946,0.6721,0.4955,0.5952
DE,CRM004866,Customer_4866,Global Corporates,500,Gold,Collections,CO,CAPCOLCOPRMB2,RMB,CHG4866,JPY,flat absolute,0.5745,0.5828,136.73,238,1743.61,3035,10K-200K,500K-2M,0.5434,0.5707,0.6061,0.6721,0.3883,0.5117
DE,CRM004867,Customer_4867,Global Corporates,500,Platinum,Clearing,CASH,CAPCLECASSTDB1,STD,CHG4867,SGD,flat absolute,0.5232,0.529,2076.58,3969,7985.08,15262,0-10K,0-100K,0.5434,0.6654,0.6061,0.6721,0.4955,0.6967
DE,CRM004868,Customer_4868,Global Corporates,500,Silver,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG4868,USD,flat absolute,0.436,0.4334,1230.39,2822,13668.6,31350,600K-2M,100K-500K,0.5434,0.7955,0.5063,0.6721,0.7187,0.4495
JP,CRM004869,Customer_4869,Banks,600,Portfolio,Clearing,CASH,CAPCLECASVIPB3,VIP,CHG4869,EUR,flat absolute,0.838,0.8245,3113.17,3715,10098.74,12051,10K-200K,>5M,0.7375,0.5707,0.8946,0.5304,0.6108,0.7293
JP,CRM004870,Customer_4870,Traders & Buyers,460,Silver,Collections,CO,CAPCOLCOSTDB1,TDB,CHG4870,USD,flat absolute,0.6698,0.6621,912.27,1362,5153.44,7694,0-10K,500K-2M,0.7375,0.6343,0.684,0.8296,0.7187,0.7822
AU,CRM004871,Customer_4871,Middle Market,300,Silver,Collections,CO,CAPCOLCOSTDB1,TDB,CHG4871,USD,Fixed flat,0.6561,0.648,197569.42,301127,3774.54,5753,10K-200K,2M-5M,0.4671,0.6654,0.5063,0.7644,0.7187,0.5113
AU,CRM004872,Customer_4872,Middle Market,300,Portfolio,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG4872,EUR,Fixed flat,0.3869,0.3846,8871.23,22929,4731.01,12228,600K-2M,100K-500K,0.4671,0.7955,0.5063,0.7644,0.6108,0.6049
JP,CRM004873,Customer_4873,Traders & Buyers,460,Portfolio,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG4873,EUR,flat absolute,0.5513,0.5412,253.6,460,2274.66,4126,200K-600K,100K-500K,0.7375,0.5707,0.6061,0.8296,0.6108,0.3518
AU,CRM004874,Customer_4874,Middle Market,300,Gold,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG4874,SGD,flat absolute,0.3778,0.379,1596.96,4227,5458.83,14449,200K-600K,500K-2M,0.4671,0.3234,0.684,0.7644,0.3883,0.5579
DE,CRM004875,Customer_4875,Global Corporates,500,Silver,Liquidity,CASH,CAPLIQCASVIPB3,VIP,CHG4875,EUR,flat absolute,0.6783,0.6861,811.93,1197,5834.06,8601,0-10K,0-100K,0.5434,0.6343,0.6061,0.6721,0.7187,0.7553
JP,CRM004876,Customer_4876,Banks,600,Gold,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG4876,JPY,Fixed flat,0.4813,0.4893,312.85,650,1058.86,2200,200K-600K,>5M,0.7375,0.6654,0.5526,0.5304,0.3883,0.5959
DE,CRM004877,Customer_4877,Global Corporates,500,Platinum,Collections,CO,CAPCOLCOVIPB3,IPB,CHG4877,JPY,flat absolute,0.4287,0.4238,171.05,399,5470.64,12761,600K-2M,100K-500K,0.5434,0.3234,0.5063,0.6721,0.4955,0.5583
DE,CRM004878,Customer_4878,Global Corporates,500,Silver,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG4878,JPY,Fixed flat,0.5776,0.5794,3292.32,5700,2390.11,4138,200K-600K,500K-2M,0.5434,0.5707,0.8946,0.6721,0.7187,0.6778
JP,CRM004879,Customer_4879,Banks,600,Portfolio,Payments,CASH,CAPPAYCASVIPB3,VIP,CHG4879,USD,Fixed flat,0.9245,0.9279,991.06,1072,2901.08,3138,>2M,2M-5M,0.7375,0.6654,0.5526,0.5304,0.6108,0.3798
AU,CRM004880,Customer_4880,Middle Market,300,Portfolio,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG4880,USD,flat absolute,0.6375,0.6487,8115.37,12730,1191.49,1869,600K-2M,0-100K,0.4671,0.6343,0.6061,0.7644,0.6108,0.4196
JP,CRM004881,Customer_4881,Banks,600,Platinum,Payments,CASH,CAPPAYCASPRMB2,PRM,CHG4881,EUR,flat absolute,0.6264,0.623,8290.4,13235,2877.06,4593,>2M,100K-500K,0.7375,0.6654,0.684,0.5304,0.4955,0.8108
JP,CRM004882,Customer_4882,Traders & Buyers,460,Gold,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG4882,USD,Fixed flat,0.3447,0.3443,8068.74,23408,5063.99,14691,0-10K,500K-2M,0.7375,0.3234,0.6061,0.8296,0.3883,0.739
JP,CRM004883,Customer_4883,Traders & Buyers,460,Gold,Payments,OTT,CAPPAYOTTPRMB2,PRM,CHG4883,SGD,flat absolute,0.5248,0.5269,435.06,829,6632.42,12638,0-10K,>5M,0.7375,0.3234,0.684,0.8296,0.3883,0.7896
JP,CRM004884,Customer_4884,Traders & Buyers,460,Portfolio,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG4884,EUR,Fixed flat,0.5953,0.5949,3620.02,6081,3554.54,5971,600K-2M,500K-2M,0.7375,0.3234,0.684,0.8296,0.6108,0.5664
JP,CRM004885,Customer_4885,Banks,600,Gold,Payments,BT,CAPPAYBTSTDB1,TDB,CHG4885,USD,Fixed flat,0.4132,0.4162,3180.4,7697,3482.86,8429,>2M,100K-500K,0.7375,0.7955,0.5063,0.5304,0.3883,0.4811
JP,CRM004886,Customer_4886,Traders & Buyers,460,Gold,Payments,CASH,CAPPAYCASSTDB1,STD,CHG4886,JPY,flat absolute,0.4023,0.4058,588.56,1463,8688.88,21598,10K-200K,500K-2M,0.7375,0.6654,0.5526,0.8296,0.3883,0.6468
DE,CRM004887,Customer_4887,Global Corporates,500,Portfolio,Collections,CASH,CAPCOLCASVIPB3,VIP,CHG4887,USD,flat absolute,0.9917,0.9872,928.23,936,2926.51,2951,>2M,0-100K,0.5434,0.6654,0.5063,0.6721,0.6108,0.6624
DE,CRM004888,Customer_4888,Global Corporates,500,Gold,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG4888,EUR,Fixed flat,0.9259,0.9136,30862.1,33332,706.46,763,600K-2M,0-100K,0.5434,0.6343,0.684,0.6721,0.3883,0.5571
JP,CRM004889,Customer_4889,Traders & Buyers,460,Portfolio,Payments,Pay,CAPPAYPAYPRMB2,PRM,CHG4889,USD,flat absolute,0.5701,0.5777,2390.43,4193,12831.24,22507,0-10K,>5M,0.7375,0.6654,0.5063,0.8296,0.6108,0.7109
JP,CRM004890,Customer_4890,Traders & Buyers,460,Platinum,Payments,CASH,CAPPAYCASVIPB3,VIP,CHG4890,SGD,Fixed flat,1.1584,1.1714,8963.7,7738,2008.67,1734,0-10K,>5M,0.7375,0.5707,0.5526,0.8296,0.4955,0.6339
JP,CRM004891,Customer_4891,Traders & Buyers,460,Platinum,Payments,BT,CAPPAYBTSTDB1,TDB,CHG4891,USD,flat absolute,0.8636,0.8588,749.6,868,1196.09,1385,10K-200K,0-100K,0.7375,0.6654,0.5526,0.8296,0.4955,0.5014
JP,CRM004892,Customer_4892,Traders & Buyers,460,Silver,Clearing,CASH,CAPCLECASSTDB1,STD,CHG4892,SGD,Fixed flat,3.3221,3.3802,1587.96,478,976.7,294,>2M,500K-2M,0.7375,0.5707,0.5063,0.8296,0.7187,0.5104
JP,CRM004893,Customer_4893,Banks,600,Silver,Collections,CASH,CAPCOLCASSTDB1,STD,CHG4893,SGD,Fixed flat,0.5693,0.5638,721.87,1268,4611.9,8101,10K-200K,100K-500K,0.7375,0.6343,0.5063,0.5304,0.7187,0.6623
JP,CRM004894,Customer_4894,Banks,600,Portfolio,Liquidity,CASH,CAPLIQCASVIPB3,VIP,CHG4894,JPY,Fixed flat,1.905,1.9123,4712.97,2474,716.28,376,0-10K,100K-500K,0.7375,0.5707,0.5526,0.5304,0.6108,0.5597
DE,CRM004895,Customer_4895,Global Corporates,500,Gold,Payments,ACH,CAPPAYACHVIPB3,VIP,CHG4895,JPY,Fixed flat,1.1164,1.108,674.31,604,1421.18,1273,10K-200K,0-100K,0.5434,0.7955,0.5063,0.6721,0.3883,0.5199
AU,CRM004896,Customer_4896,Middle Market,300,Platinum,Collections,CASH,CAPCOLCASSTDB1,STD,CHG4896,JPY,flat absolute,0.4598,0.4655,1350.43,2937,3814.5,8296,600K-2M,>5M,0.4671,0.6343,0.8946,0.7644,0.4955,0.7394
DE,CRM004897,Customer_4897,Global Corporates,500,Silver,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG4897,EUR,flat absolute,0.5554,0.5649,131.07,236,5555.67,10003,10K-200K,2M-5M,0.5434,0.7955,0.5526,0.6721,0.7187,0.352
JP,CRM004898,Customer_4898,Banks,600,Platinum,Liquidity,CASH,CAPLIQCASELTB4,ELT,CHG4898,EUR,Fixed flat,1.0329,1.0125,573.26,555,1510.1,1462,0-10K,>5M,0.7375,0.6654,0.5063,0.5304,0.4955,0.5099
DE,CRM004899,Customer_4899,Global Corporates,500,Platinum,Collections,CO,CAPCOLCOSTDB1,TDB,CHG4899,JPY,flat absolute,0.5987,0.6059,4881.8,8154,1806.28,3017,600K-2M,100K-500K,0.5434,0.7955,0.8946,0.6721,0.4955,0.5291
DE,CRM004900,Customer_4900,Global Corporates,500,Platinum,Liquidity,CASH,CAPLIQCASVIPB3,VIP,CHG4900,JPY,Fixed flat,1.0138,1.0101,7474.75,7373,1087.81,1073,200K-600K,500K-2M,0.5434,0.5707,0.6061,0.6721,0.4955,0.4034
JP,CRM004901,Customer_4901,Banks,600,Platinum,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG4901,JPY,flat absolute,0.6566,0.6444,1087.33,1656,1109.0,1689,600K-2M,2M-5M,0.7375,0.3234,0.5526,0.5304,0.4955,0.509
AU,CRM004902,Customer_4902,Middle Market,300,Platinum,Collections,CASH,CAPCOLCASSTDB1,STD,CHG4902,USD,Fixed flat,0.5324,0.5394,344.46,647,2813.73,5285,0-10K,>5M,0.4671,0.3234,0.8946,0.7644,0.4955,0.7519
JP,CRM004903,Customer_4903,Banks,600,Gold,Payments,ACH,CAPPAYACHSTDB1,STD,CHG4903,USD,flat absolute,0.6553,0.6444,418.08,638,1181.51,1803,10K-200K,2M-5M,0.7375,0.5707,0.6061,0.5304,0.3883,0.3702
DE,CRM004904,Customer_4904,Global Corporates,500,Platinum,Collections,CASH,CAPCOLCASPRMB2,PRM,CHG4904,SGD,Fixed flat,0.7619,0.7763,1296.75,1702,1970.27,2586,>2M,>5M,0.5434,0.6654,0.6061,0.6721,0.4955,0.6453
JP,CRM004905,Customer_4905,Banks,600,Silver,Payments,BT,CAPPAYBTPRMB2,RMB,CHG4905,JPY,Fixed flat,1.6019,1.621,12555.69,7838,749.69,468,>2M,100K-500K,0.7375,0.6654,0.8946,0.5304,0.7187,0.5683
AU,CRM004906,Customer_4906,Middle Market,300,Portfolio,Liquidity,CASH,CAPLIQCASVIPB3,VIP,CHG4906,SGD,Fixed flat,0.509,0.5037,6105.96,11996,9052.56,17785,600K-2M,2M-5M,0.4671,0.3234,0.684,0.7644,0.6108,0.6614
AU,CRM004907,Customer_4907,Middle Market,300,Portfolio,Payments,BT,CAPPAYBTPRMB2,RMB,CHG4907,SGD,Fixed flat,0.525,0.523,742.88,1415,3903.9,7436,>2M,2M-5M,0.4671,0.3234,0.684,0.7644,0.6108,0.7039
JP,CRM004908,Customer_4908,Banks,600,Portfolio,Payments,Pay,CAPPAYPAYELTB4,ELT,CHG4908,SGD,Fixed flat,0.8039,0.7925,424.46,528,8881.49,11048,0-10K,0-100K,0.7375,0.3234,0.684,0.5304,0.6108,0.54
JP,CRM004909,Customer_4909,Banks,600,Silver,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG4909,JPY,flat absolute,0.4461,0.4445,1986.93,4454,9890.93,22172,10K-200K,2M-5M,0.7375,0.5707,0.6061,0.5304,0.7187,0.6491
JP,CRM004910,Customer_4910,Banks,600,Gold,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG4910,EUR,Fixed flat,0.6124,0.6204,530.34,866,701.81,1146,600K-2M,0-100K,0.7375,0.6654,0.5063,0.5304,0.3883,0.5288
JP,CRM004911,Customer_4911,Traders & Buyers,460,Gold,Collections,CO,CAPCOLCOPRMB2,RMB,CHG4911,EUR,flat absolute,0.6888,0.6774,943.66,1370,1518.12,2204,0-10K,>5M,0.7375,0.7955,0.684,0.8296,0.3883,0.821
DE,CRM004912,Customer_4912,Global Corporates,500,Portfolio,Collections,CASH,CAPCOLCASSTDB1,STD,CHG4912,SGD,flat absolute,2.4309,2.4646,52898.81,21761,622.31,256,200K-600K,2M-5M,0.5434,0.7955,0.5063,0.6721,0.6108,0.6745
DE,CRM004913,Customer_4913,Global Corporates,500,Gold,Clearing,CASH,CAPCLECASVIPB3,VIP,CHG4913,USD,Fixed flat,0.4429,0.4475,4564.97,10307,130898.65,295549,10K-200K,0-100K,0.5434,0.7955,0.6061,0.6721,0.3883,0.4305
AU,CRM004914,Customer_4914,Middle Market,300,Portfolio,Clearing,CASH,CAPCLECASVIPB3,VIP,CHG4914,JPY,Fixed flat,1.2502,1.2292,4723.26,3778,3691.84,2953,200K-600K,0-100K,0.4671,0.5707,0.5526,0.7644,0.6108,0.639
DE,CRM004915,Customer_4915,Global Corporates,500,Platinum,Collections,CO,CAPCOLCOVIPB3,IPB,CHG4915,JPY,Fixed flat,0.4155,0.4188,183.65,442,6476.4,15587,0-10K,500K-2M,0.5434,0.5707,0.684,0.6721,0.4955,0.4045
JP,CRM004916,Customer_4916,Traders & Buyers,460,Silver,Clearing,Clearing,CAPCLECLESTDB1,STD,CHG4916,SGD,flat absolute,1.9638,1.946,8037.83,4093,1262.72,643,600K-2M,>5M,0.7375,0.3234,0.6061,0.8296,0.7187,0.4598
AU,CRM004917,Customer_4917,Middle Market,300,Gold,Collections,CO,CAPCOLCOSTDB1,TDB,CHG4917,JPY,Fixed flat,0.3973,0.3912,5830.77,14676,5836.34,14690,600K-2M,500K-2M,0.4671,0.6343,0.5526,0.7644,0.3883,0.6461
JP,CRM004918,Customer_4918,Banks,600,Portfolio,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG4918,SGD,flat absolute,0.2811,0.2844,476.75,1696,13788.24,49051,10K-200K,0-100K,0.7375,0.5707,0.684,0.5304,0.6108,0.7466
JP,CRM004919,Customer_4919,Banks,600,Gold,Collections,CASH,CAPCOLCASSTDB1,STD,CHG4919,SGD,flat absolute,0.5248,0.5249,11871.5,22621,1755.98,3346,200K-600K,100K-500K,0.7375,0.6343,0.5063,0.5304,0.3883,0.5569
AU,CRM004920,Customer_4920,Middle Market,300,Portfolio,Payments,CO,CAPPAYCOSTDB1,TDB,CHG4920,EUR,Fixed flat,1.0697,1.071,22169.53,20725,945.61,884,600K-2M,100K-500K,0.4671,0.6654,0.5526,0.7644,0.6108,0.7694
AU,CRM004921,Customer_4921,Middle Market,300,Platinum,Collections,CO,CAPCOLCOSTDB1,TDB,CHG4921,USD,Fixed flat,0.6148,0.6225,22228.71,36156,1842.56,2997,10K-200K,0-100K,0.4671,0.6343,0.5063,0.7644,0.4955,0.511
AU,CRM004922,Customer_4922,Middle Market,300,Silver,Collections,CASH,CAPCOLCASSTDB1,STD,CHG4922,JPY,flat absolute,5.4779,5.4966,25806.39,4711,881.94,161,0-10K,0-100K,0.4671,0.6654,0.5526,0.7644,0.7187,0.6213
JP,CRM004923,Customer_4923,Traders & Buyers,460,Silver,Payments,CO,CAPPAYCOSTDB1,TDB,CHG4923,EUR,flat absolute,0.8356,0.8277,6011.31,7194,2884.49,3452,>2M,0-100K,0.7375,0.5707,0.684,0.8296,0.7187,0.4229
JP,CRM004924,Customer_4924,Banks,600,Silver,Collections,CASH,CAPCOLCASVIPB3,VIP,CHG4924,SGD,flat absolute,0.772,0.7707,19196.55,24866,8871.05,11491,600K-2M,0-100K,0.7375,0.6654,0.5526,0.5304,0.7187,0.8487
JP,CRM004925,Customer_4925,Traders & Buyers,460,Silver,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG4925,EUR,flat absolute,0.6526,0.6414,3805.31,5831,2259.95,3463,0-10K,0-100K,0.7375,0.6654,0.5063,0.8296,0.7187,0.6073
JP,CRM004926,Customer_4926,Banks,600,Gold,Liquidity,CASH,CAPLIQCASVIPB3,VIP,CHG4926,EUR,Fixed flat,0.6819,0.6711,958.07,1405,1667.25,2445,10K-200K,100K-500K,0.7375,0.7955,0.8946,0.5304,0.3883,0.3983
AU,CRM004927,Customer_4927,Middle Market,300,Gold,Clearing,CASH,CAPCLECASSTDB1,STD,CHG4927,SGD,flat absolute,0.5717,0.5769,869.56,1521,4356.35,7620,10K-200K,2M-5M,0.4671,0.7955,0.5063,0.7644,0.3883,0.4097
JP,CRM004928,Customer_4928,Traders & Buyers,460,Gold,Liquidity,CASH,CAPLIQCASVIPB3,VIP,CHG4928,SGD,Fixed flat,0.5696,0.5675,2428.2,4263,4830.78,8481,200K-600K,0-100K,0.7375,0.7955,0.5526,0.8296,0.3883,0.567
DE,CRM004929,Customer_4929,Global Corporates,500,Platinum,Collections,CO,CAPCOLCOSTDB1,TDB,CHG4929,EUR,flat absolute,1.6165,1.5844,695.1,430,575.47,356,10K-200K,500K-2M,0.5434,0.7955,0.8946,0.6721,0.4955,0.6007
JP,CRM004930,Customer_4930,Banks,600,Silver,Collections,CASH,CAPCOLCASPRMB2,PRM,CHG4930,EUR,Fixed flat,0.7966,0.7809,1915.03,2404,3284.38,4123,0-10K,2M-5M,0.7375,0.7955,0.8946,0.5304,0.7187,0.6714
AU,CRM004931,Customer_4931,Middle Market,300,Gold,Payments,CASH,CAPPAYCASSTDB1,STD,CHG4931,SGD,flat absolute,0.2809,0.2864,4337.38,15441,30965.29,110236,600K-2M,>5M,0.4671,0.7955,0.5063,0.7644,0.3883,0.619
AU,CRM004932,Customer_4932,Middle Market,300,Gold,Clearing,Clearing,CAPCLECLEVIPB3,VIP,CHG4932,SGD,flat absolute,2.0818,2.0679,231.08,111,1167.89,561,0-10K,500K-2M,0.4671,0.5707,0.6061,0.7644,0.3883,0.6166
JP,CRM004933,Customer_4933,Traders & Buyers,460,Platinum,Collections,CO,CAPCOLCOVIPB3,IPB,CHG4933,JPY,flat absolute,0.6494,0.6487,19341.08,29783,2097.56,3230,200K-600K,>5M,0.7375,0.6343,0.5526,0.8296,0.4955,0.4627
DE,CRM004934,Customer_4934,Global Corporates,500,Gold,Clearing,CASH,CAPCLECASSTDB1,STD,CHG4934,EUR,flat absolute,0.3859,0.3856,6194.08,16051,21295.51,55184,200K-600K,>5M,0.5434,0.3234,0.5526,0.6721,0.3883,0.7372
DE,CRM004935,Customer_4935,Global Corporates,500,Platinum,Liquidity,CASH,CAPLIQCASPRMB2,PRM,CHG4935,USD,flat absolute,0.3928,0.3911,587.24,1495,6710.2,17083,600K-2M,100K-500K,0.5434,0.7955,0.6061,0.6721,0.4955,0.5677
JP,CRM004936,Customer_4936,Banks,600,Portfolio,Payments,CO,CAPPAYCOSTDB1,TDB,CHG4936,JPY,Fixed flat,0.7732,0.7632,5207.5,6735,1371.66,1774,0-10K,0-100K,0.7375,0.7955,0.8946,0.5304,0.6108,0.7253
JP,CRM004937,Customer_4937,Banks,600,Silver,Liquidity,CASH,CAPLIQCASSTDB1,STD,CHG4937,SGD,Fixed flat,0.5161,0.5115,1545.72,2995,2507.73,4859,0-10K,0-100K,0.7375,0.7955,0.6061,0.5304,0.7187,0.7332
